titles,category
오뚜기  설 앞두고 협력사 하도급대금    억 조기 지급,Living_economy
 우리 먹거리로 마음 전하자  공영홈쇼핑  설특집 방송 진행,Living_economy
   치킨  태국에 첫 매장 동남아 시장 공략 박차,Living_economy
오뚜기     억 규모 협력사 하도급대금 조기 지급,Living_economy
코스맥스  평택  공장 준공 글로벌 색조 시장 확대 선제 대응,Living_economy
오비맥주  국제아동인권센터에 기부금 전달,Living_economy
애경산업  설 명절 앞두고 협력사 거래 대금   억원 조기 지급,Living_economy
지그재그  해외여행 수요 폭발에 휴양지룩 거래액  배 급증,Living_economy
 명절 한복도 로켓배송으로  쿠팡  설맞이 한복 최대     할인,Living_economy
빈폴키즈  신학기 책가방 구매 고객에 할인 및 사은품 증정,Living_economy
 사상 최대 실적 전망    올리브영 올해 성과급 규모는,Living_economy
홈플러스  대용량 직화 밀키트 기획전,Living_economy
홈플러스  대용량 직화 밀키트 기획전,Living_economy
홈플러스  대용량 직화 밀키트 기획전,Living_economy
 환율 걱정 말고 면세 쇼핑하세요 롯데면세점  설맞이 이벤트,Living_economy
 블루라이트까지 차단   설화수  상백 선케어 라인 출시,Living_economy
스토케  아기욕조  플렉시바스 라지 번들     인 체험단 모집,Living_economy
수원 스타필드 이틀새   만명 찾아     취향저격  통했다 ,Living_economy
아워홈  사보텐 싱카이 간편식  종 출시,Living_economy
휴롬  신제품 독일서 인정  년 연속  키친 이노베이션  수상,Living_economy
청호나이스  고객 아이디어 제안 채널  청호 아이디어 발전소  오픈,Living_economy
  번가  숏폼 쇼핑 콘텐츠  플레이 서비스 오픈,Living_economy
 얼리 어답터라면  몰테일  애플 비전프로 맞춤 직구서비스 제공,Living_economy
패션그룹형지  지난해 영업이익      늘어  년 연속 큰 폭 개선,Living_economy
미술 배우고 요리 즐기고 신세계   강좌 맛집 으로 뜬다,Living_economy
애경산업  설 명절 앞두고 협력사 거래 대금   억원 조기 지급,Living_economy
애경산업  협력사 거래대금   억 조기지급,Living_economy
잘 나갔던 한국 화장품 어쩌다 중국 광군제에도  분기 실적  우울 ,Living_economy
설화수  상백 선케어 라인 출시,Living_economy
동원몰  설 맞이 온라인 기획전       설 선물대전  진행,Living_economy
 내국인 고객 부담 줄인다  롯데면세점   환율보상 세뱃돈  이벤트,Living_economy
홈플러스   대용량 직화 밀키트  기획전 진행 최대     원 할인,Living_economy
블랙야크   블랙야크 트레일 런          제주  개최,Living_economy
발란  창사 이래 첫 분기 단위 흑자 달성 글로벌 진출 청신호,Living_economy
 서약자     명  우아한청년들 경찰청  착한운전 마일리지  성과,Living_economy
 포카 증정 최대     할인  한국후지필름  새해 이벤트,Living_economy
루닛  미국 의료기관에  루닛 인사이트  첫 공급  미국 현지 판매 개시 ,Living_economy
새해 건강결심에 보양식품 매출             염소전골 선봬,Living_economy
편의점     일본 홍콩에 컵라면 등 자체브랜드 상품 직수출,Living_economy
 사보텐 싱카이 메뉴를 집에서   아워홈  프리미엄 간편식  종 출시,Living_economy
월급  억 넘는  상위           직장인     명  무슨 일 하길래,Living_economy
새해 건강 관심에      보양식품 매출    배  껑충 ,Living_economy
 직접 제안해주세요  청호나이스  청호 아이디어 발전소  개설,Living_economy
 양반김 리챔 등 인기    여종  동원몰서 최대     ,Living_economy
중진공  전남에    재직자 대상  지역특화 연수원  건립한다,Living_economy
소진공  저신용 소상공인자금 오늘부터 접수 최대  천만원 지원,Living_economy
한국엡손 메가박스 뭉쳤다   곰돌이 푸  라벨프린터 패키지 출시,Living_economy
아워홈  일식 중식 프리미엄     라인업 확대,Living_economy
아워홈  사보텐 싱카이 간편식       종 신규 출시,Living_economy
  번가  숏폼으로 즐기는 쇼핑 콘텐츠  플레이  서비스 오픈,Living_economy
롯데홈쇼핑   바이브리짓  봄 신상 선봬 모델 진기주,Living_economy
     돈키호테 홍콩 파크앤샵에   상품  직수출 ,Living_economy
설화수  상백 선케어 라인 출시,Living_economy
서초구 대형마트 일요일 영업 시작  매출 두배 이상  기대감,Living_economy
편의점  보양식 도 인기       염소 전골 선보여,Living_economy
     여성이 가장 많이 선물하는 상품은   컨셉  설 선물 제안,Living_economy
홈플러스  대용량 직화 밀키트  기획전,Living_economy
원주사랑상품권 구매 할인율  월부터      로 상향,Living_economy
리테일앤인사이트       대한민국 수산대전 사업자로  년 연속 선정,Living_economy
홈플러스  대용량 직화 밀키트  기획전,Living_economy
동원몰  설 맞이 온라인 기획전       설 선물대전  진행,Living_economy
애경산업  설 앞두고 협력사 거래 대금   억 조기 지급,Living_economy
    업계 최초 일본 돈키호테 홍콩 파크앤샵에   상품 직수출,Living_economy
셀트리온  악템라 바이오시밀러 미국 품목허가 도전,Living_economy
 연구개발특구 발전에 기여  기보  국무총리 표창 수상,Living_economy
  번가  숏폼으로 즐기는 쇼핑 콘텐츠  플레이  론칭,Living_economy
 승리 염원 담아  맘스터치  축구 집관족 위해 배민 최대     원 할인,Living_economy
    일본 돈키호테 홍콩 파크앤샵에    상품 직수출,Living_economy
정관장  할매니얼 트렌드 공략 홍삼 벌꿀 넣은 수제약과 출시,Living_economy
시그니엘 부산  부산 신진 작가와 함께 아트 워케이션 캠페인,Living_economy
롯데홈쇼핑  단독 패션 브랜드  바이브리짓  봄 신상품 론칭,Living_economy
 컨셉       여성 선물하기 서비스 이용 매출  쑥 ,Living_economy
사조그룹   세 주지홍 이끈  인그리디언코리아  인수 마무리,Living_economy
서초구    일 설맞이 서초사랑상품권   억원 발행,Living_economy
 직장인 동호회부터  인 가구 위한 소모임까지  신세계아카데미  이색 강좌 소개,Living_economy
 연봉 아니라 월급       억 받는 초고소득자들 누군가 보니   분뉴스 ,Living_economy
    일본 돈키호테 홍콩 파크앤샵에   상품 직수출,Living_economy
외식업계 다시 뜨는  강남상권  배달지고 오프라인 다시 부활  엔데믹 생존법  ,Living_economy
   피플라운지 이자람   스토아 식품    골목식당 간편식 대박 신화 주인공,Living_economy
      제약바이오   유한양행   렉라자  넘어 성장동력 찾는다,Living_economy
가정폭력 피해 여성  폐경   개월 빨리 온다 헬스노트 ,Living_economy
 롯데 신라  파전  김포공항 입찰  면세업계 지각변동 예고,Living_economy
유통업계로 번지는  공구  반값 판매 적중시 매출   배,Living_economy
 년새 출고량  배 늘어난 프리미엄 증류식 소주  경쟁 본격화 ,Living_economy
세계인 입맛 훔친    푸드  인기  물량공세  준비 이상무,Living_economy
대표 바뀐      임원도 대폭 물갈이   재매각 준비하나,Living_economy
 띠부씰 때문만이 아니다  지난해     억원 넘게 팔린 포켓몬빵,Living_economy
법무팀 앞세워 압박      호화 출장 쪼개기 후원    피소  논란의     ,Living_economy
두 달만에 수장 또 바뀐  위기의 요기요     쿠팡에  위도 추월,Living_economy
   에 감성 입히는 패션계 출신들    미각 이상을 만족시켜라 ,Living_economy
미국선  싸구려  한국선  설 선물  위   인당   개 먹었다,Living_economy
모닝글로리   세 경영 막올랐다 모나미  세 경영 준비 착착,Living_economy
이서현 정용진도 찜했던  한국의 에르메스   유럽 진출 노린다,Living_economy
 년새  배 성장한  제로 탄산  올해도 칼 빼든 롯데칠성 코카콜라,Living_economy
유통가  인터넷 성장에  일자리 대격변  범정부 대책 불가피,Living_economy
백화점서 인문학으로 힐링하고 집밥요리 즐긴다,Living_economy
 코로나 독감 검사만 계속 했는데   바이러스 간염 날벼락,Living_economy
신세계아카데미  맞춤형 강좌 강화 직장인  인 가구 겨냥,Living_economy
 지하철 대신 버스 타볼까  꽉 막힌 김포골드라인 숨통 트이나,Living_economy
입주 줄고 매매 위축 전셋값 상승 이어지나,Living_economy
정치판 뒤흔드는  딥페이크  누구나 제작할 수 있다고  손엄지의   살롱 ,Living_economy
 하림  도약의 조건     날개  못 펴는 간편가정식,Living_economy
 이 아이스크림은 살 안 쪄  헬스디깅족 공략하는 편의점,Living_economy
김치라면에 웬 중국어     김치공정 기본표기 잘쓰자 ,Living_economy
요즘 학부모들  이 캐릭터  때문에 등골 휜다   세대  디토 소비 ,Living_economy
소고기를 이 값에   소 프라이즈   정부  설 앞두고 한우 최대     할인,Living_economy
치매  회색질 두께 혈액 검사로 조기 진단 클릭  글로벌 제약 바이오 ,Living_economy
 이게 얼마만인지  일요일 장보니 정말 편하네요  서초구 대형마트 가보니,Living_economy
이틀 동안   만명 구름 인파 몰렸다    스타필드 수원  개장 첫 주말,Living_economy
롯데마트    에 식료품 전문매장 선보여,Living_economy
 적자 늪  한전  취약층 전기료 할인 떠안아,Living_economy
 다 아는 맛인데 왜 가요  힙한 매장만 찾는       프랜차이즈는  뒷전 ,Living_economy
사장님들  프랜차이즈  탈출 러시 가맹점 줄고  개인식당  늘었다,Living_economy
쿠팡    특가   내일   일  진행  다양한 먹거리  최대 절반가 ,Living_economy
 마켓  스마일캐시로 포인트 통합,Living_economy
 전복 장어가  만원대    번가 수산대전,Living_economy
 국민 관광지  베트남서 롯데  존재감 키운다,Living_economy
롯데마트     그로서리 매장 문화 바꾼다,Living_economy
   일 하루 식품 반값  쿠팡    데이 ,Living_economy
아시안컵 특수 누린    치킨  말레이시아전 매출     껑충,Living_economy
젊은 브랜드 진짜 많네   찐   몰  된 스타필드 수원,Living_economy
 휴일에 마트 오니 좋네요  맞벌이 부부들  오픈런  나섰다,Living_economy
 포토  서울 대형마트   년 만에 매주 휴일영업,Living_economy
담배 인상설  솔솔  국내서도  가성비  액상형 전자담배 뜰까,Living_economy
 스타필드 수원  개장 첫주말 방문객  북적  차량소통은  원활 ,Living_economy
  프레시웨이  돌봄식  강화  전담팀 꾸려 특화상품 개발 ,Living_economy
확 젊어진 신세계 경기점   년 만에 남성관 새단장,Living_economy
캐리어     냉난방기 출시,Living_economy
 후지필름  망막질환 치료제   블루록에 기술이전    지금일본바이오는 ,Living_economy
롯데마트    서 떡볶이 파는 까닭,Living_economy
한전 내부서 급제동 걸린 전기료 할인,Living_economy
인그리디언 품은 사조  연매출  조 달성 ,Living_economy
임대료 원가 배달수수료까지  중고   가맹점주  마진 절반 뚝 ,Living_economy
 얇아진 지갑에 편의점   로 냉동시장 더 커질 것 ,Living_economy
